customer_id,signup_date,segment,company_size,industry,tier,price_offered,discount_type,discount_percent,final_price,converted,engagement_score
CUST-00257,2023-11-06,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,39.21763954155282
CUST-00258,2023-03-18,startup,1-10,Technology,Enterprise,229,annual_upfront,0.25,171.75,False,72.20126533186718
CUST-00259,2022-12-29,startup,1-10,Finance,Basic,34,none,0.0,34.0,False,67.61654491525263
CUST-00260,2023-03-10,startup,1-10,Finance,Basic,24,none,0.0,24.0,False,26.95542282619105
CUST-00261,2023-02-25,smb,11-50,Healthcare,Pro,99,early_bird,0.15,84.14999999999999,False,80.78984682202808
CUST-00262,2023-04-24,smb,11-50,Retail,Pro,69,annual_upfront,0.25,51.75,False,12.989141238332873
CUST-00263,2022-02-25,startup,1-10,Other,Pro,89,none,0.0,89.0,False,40.53432633246816
CUST-00264,2023-11-21,startup,1-10,Finance,Pro,69,annual_upfront,0.25,51.75,False,71.53240764289596
CUST-00265,2023-11-01,mid_market,51-200,Finance,Pro,69,none,0.0,69.0,False,66.55264953406193
CUST-00266,2023-10-24,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,52.30566595948556
CUST-00267,2022-04-11,smb,11-50,Other,Basic,24,none,0.0,24.0,False,56.48075190479675
CUST-00268,2022-03-04,smb,11-50,Technology,Pro,79,early_bird,0.15,67.14999999999999,False,74.8231113782668
CUST-00269,2023-02-17,smb,11-50,Other,Pro,99,early_bird,0.15,84.14999999999999,False,56.93701452270077
CUST-00270,2022-12-14,smb,11-50,Technology,Enterprise,249,none,0.0,249.0,False,33.1761926299692
CUST-00271,2022-04-22,startup,1-10,Other,Basic,39,none,0.0,39.0,False,38.63455755598325
CUST-00272,2022-09-12,smb,11-50,Retail,Pro,89,none,0.0,89.0,False,54.8823642456208
CUST-00273,2022-07-16,smb,11-50,Retail,Pro,99,none,0.0,99.0,False,41.69426192131125
CUST-00274,2022-07-14,startup,1-10,Retail,Pro,79,none,0.0,79.0,False,52.144245626411475
CUST-00275,2023-07-04,mid_market,51-200,Finance,Enterprise,179,none,0.0,179.0,True,45.488146693439404
CUST-00276,2023-04-05,smb,11-50,Technology,Pro,89,seasonal,0.2,71.2,False,84.97406973666159
CUST-00277,2022-05-24,smb,11-50,Healthcare,Pro,69,none,0.0,69.0,True,44.78527291876519
CUST-00278,2023-03-09,mid_market,51-200,Retail,Pro,89,none,0.0,89.0,False,83.5802348499289
CUST-00279,2022-07-07,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,59.26411760081783
CUST-00280,2022-10-13,startup,1-10,Healthcare,Pro,79,none,0.0,79.0,False,20.090864939915967
CUST-00281,2023-04-19,mid_market,51-200,Finance,Pro,69,none,0.0,69.0,False,51.34416723420515
CUST-00282,2022-09-13,startup,1-10,Technology,Enterprise,249,none,0.0,249.0,False,78.28467611127742
CUST-00283,2022-03-19,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,85.74620596917431
CUST-00284,2023-03-30,enterprise,200+,Technology,Enterprise,199,none,0.0,199.0,False,75.95267553573609
CUST-00285,2023-07-18,mid_market,51-200,Retail,Enterprise,179,none,0.0,179.0,False,83.7892856897905
CUST-00286,2022-04-11,mid_market,51-200,Other,Enterprise,229,none,0.0,229.0,False,81.71631500926917
CUST-00287,2022-02-21,startup,1-10,Technology,Pro,89,none,0.0,89.0,False,30.80256664931796
CUST-00288,2023-10-30,smb,11-50,Retail,Basic,24,seasonal,0.2,19.200000000000003,False,4.847515103501264
CUST-00289,2023-07-08,mid_market,51-200,Technology,Enterprise,229,early_bird,0.15,194.65,False,74.68759342198213
CUST-00290,2022-01-16,smb,11-50,Finance,Pro,69,early_bird,0.15,58.65,False,69.84839887776843
CUST-00291,2022-04-06,smb,11-50,Retail,Pro,89,none,0.0,89.0,False,53.24476704127387
CUST-00292,2022-08-31,startup,1-10,Other,Basic,34,none,0.0,34.0,False,32.58905398526478
CUST-00293,2022-06-20,smb,11-50,Technology,Pro,99,seasonal,0.2,79.2,False,38.436979005816966
CUST-00294,2023-02-21,startup,1-10,Other,Basic,24,none,0.0,24.0,False,22.754716471741798
CUST-00295,2023-05-13,smb,11-50,Finance,Pro,79,seasonal,0.2,63.2,False,56.057188699104955
CUST-00296,2023-05-08,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,68.00696933326623
CUST-00297,2022-08-07,mid_market,51-200,Healthcare,Pro,69,none,0.0,69.0,False,24.905379543416867
CUST-00298,2023-02-15,enterprise,200+,Technology,Basic,24,none,0.0,24.0,False,74.81884938560205
CUST-00299,2022-03-02,startup,1-10,Finance,Enterprise,229,annual_upfront,0.25,171.75,False,40.45566041040998
CUST-00300,2022-06-18,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,51.85692204191047
CUST-00301,2023-01-24,smb,11-50,Retail,Pro,89,early_bird,0.15,75.64999999999999,False,45.4914873819052
CUST-00302,2022-01-03,smb,11-50,Other,Enterprise,179,none,0.0,179.0,False,32.44052751154838
CUST-00303,2023-02-04,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,49.21427749323827
CUST-00304,2022-09-29,startup,1-10,Finance,Pro,69,seasonal,0.2,55.2,True,14.59139893427796
CUST-00305,2023-04-11,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,69.88451933165636
CUST-00306,2022-10-20,startup,1-10,Healthcare,Basic,24,seasonal,0.2,19.200000000000003,False,67.9569257008568
CUST-00307,2023-03-10,smb,11-50,Retail,Basic,34,none,0.0,34.0,False,49.82983886318402
CUST-00308,2023-12-15,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,81.86011182217428
CUST-00309,2023-07-24,startup,1-10,Finance,Basic,34,early_bird,0.15,28.9,False,52.114740124168236
CUST-00310,2023-11-09,smb,11-50,Technology,Basic,24,annual_upfront,0.25,18.0,True,70.17536974767894
CUST-00311,2023-05-14,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,39.46444335307111
CUST-00312,2022-06-08,smb,11-50,Other,Pro,69,none,0.0,69.0,False,40.65239209411049
CUST-00313,2022-07-14,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,61.34543195078837
CUST-00314,2022-10-31,startup,1-10,Finance,Basic,39,seasonal,0.2,31.200000000000003,False,34.37875874487813
CUST-00315,2022-08-11,smb,11-50,Finance,Basic,24,early_bird,0.15,20.4,False,55.0612627811257
CUST-00316,2022-03-01,smb,11-50,Retail,Basic,24,annual_upfront,0.25,18.0,True,54.166155928462025
CUST-00317,2023-08-17,smb,11-50,Healthcare,Pro,79,early_bird,0.15,67.14999999999999,False,30.164359785370575
CUST-00318,2023-07-10,mid_market,51-200,Finance,Pro,79,seasonal,0.2,63.2,False,21.6414856805025
CUST-00319,2022-03-04,startup,1-10,Finance,Pro,69,annual_upfront,0.25,51.75,False,87.72525607200036
CUST-00320,2022-11-18,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,25.722972725054426
CUST-00321,2022-02-28,startup,1-10,Retail,Basic,24,none,0.0,24.0,True,62.14344786660092
CUST-00322,2022-02-21,startup,1-10,Retail,Basic,39,early_bird,0.15,33.15,False,57.55803130170214
CUST-00323,2023-08-22,startup,1-10,Healthcare,Basic,39,annual_upfront,0.25,29.25,False,5.691651380678341
CUST-00324,2023-05-04,mid_market,51-200,Healthcare,Pro,99,annual_upfront,0.25,74.25,False,33.56063103701052
CUST-00325,2023-05-30,mid_market,51-200,Other,Basic,24,early_bird,0.15,20.4,False,57.15432425373492
CUST-00326,2023-06-28,smb,11-50,Retail,Pro,69,none,0.0,69.0,False,47.39436414396724
CUST-00327,2022-06-11,smb,11-50,Technology,Pro,79,none,0.0,79.0,False,81.89449091628022
CUST-00328,2022-02-28,smb,11-50,Finance,Pro,79,early_bird,0.15,67.14999999999999,False,81.65780340672639
CUST-00329,2023-06-05,smb,11-50,Healthcare,Pro,69,early_bird,0.15,58.65,False,77.2753137486342
CUST-00330,2022-03-24,smb,11-50,Other,Pro,69,seasonal,0.2,55.2,False,38.82566960639838
CUST-00331,2022-07-10,startup,1-10,Technology,Pro,89,seasonal,0.2,71.2,False,65.12493850236015
CUST-00332,2022-03-12,smb,11-50,Technology,Basic,24,seasonal,0.2,19.200000000000003,False,69.13081377984899
CUST-00333,2023-09-02,startup,1-10,Other,Basic,24,none,0.0,24.0,False,43.64517293520615
CUST-00334,2022-03-11,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,74.22529770977867
CUST-00335,2023-11-23,enterprise,200+,Other,Enterprise,179,annual_upfront,0.25,134.25,False,8.067022316025248
CUST-00336,2022-08-29,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,54.80600730462939
CUST-00337,2023-02-18,smb,11-50,Technology,Pro,99,early_bird,0.15,84.14999999999999,True,5.545439467318992
CUST-00338,2022-05-03,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,26.862459544326907
CUST-00339,2023-08-07,smb,11-50,Healthcare,Enterprise,229,early_bird,0.15,194.65,False,37.55343541926652
CUST-00340,2022-09-10,smb,11-50,Technology,Pro,79,none,0.0,79.0,False,48.317340311680034
CUST-00341,2023-08-16,smb,11-50,Finance,Basic,24,early_bird,0.15,20.4,True,41.6743568759254
CUST-00342,2023-09-01,smb,11-50,Other,Basic,29,seasonal,0.2,23.200000000000003,False,27.32898686855582
CUST-00343,2022-02-10,mid_market,51-200,Retail,Basic,24,annual_upfront,0.25,18.0,False,48.75796961879442
CUST-00344,2023-09-27,smb,11-50,Other,Basic,24,annual_upfront,0.25,18.0,False,60.18147563621744
CUST-00345,2022-03-25,startup,1-10,Healthcare,Basic,34,annual_upfront,0.25,25.5,False,29.959173681799832
CUST-00346,2023-03-06,startup,1-10,Other,Enterprise,229,annual_upfront,0.25,171.75,False,32.77873587264933
CUST-00347,2023-11-05,mid_market,51-200,Healthcare,Pro,89,none,0.0,89.0,False,15.612098933546209
CUST-00348,2023-08-21,startup,1-10,Technology,Pro,69,annual_upfront,0.25,51.75,False,65.78536838813166
CUST-00349,2023-08-02,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,45.58431212630053
CUST-00350,2023-06-20,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,35.15350729780318
CUST-00351,2022-11-20,smb,11-50,Technology,Basic,34,seasonal,0.2,27.200000000000003,False,58.12512722046669
CUST-00352,2022-09-25,mid_market,51-200,Finance,Pro,99,seasonal,0.2,79.2,True,70.06344335705519
CUST-00353,2022-07-29,smb,11-50,Technology,Pro,79,annual_upfront,0.25,59.25,False,55.580298023547904
CUST-00354,2023-11-17,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,82.87156985632882
CUST-00355,2022-11-18,mid_market,51-200,Technology,Pro,69,annual_upfront,0.25,51.75,False,55.76511616268108
CUST-00356,2022-09-02,mid_market,51-200,Retail,Basic,39,none,0.0,39.0,False,55.50809623607873
CUST-00357,2022-09-29,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,29.103609446732108
CUST-00358,2023-02-10,startup,1-10,Other,Basic,34,seasonal,0.2,27.200000000000003,False,58.10264141261254
CUST-00359,2022-05-15,smb,11-50,Healthcare,Basic,24,none,0.0,24.0,False,38.64232042275961
CUST-00360,2023-11-19,smb,11-50,Finance,Pro,69,none,0.0,69.0,False,30.350825531624494
CUST-00361,2023-10-23,enterprise,200+,Technology,Enterprise,229,none,0.0,229.0,False,37.019235483444426
CUST-00362,2022-11-04,smb,11-50,Technology,Basic,34,early_bird,0.15,28.9,False,2.972063713283427
CUST-00363,2023-04-14,smb,11-50,Retail,Pro,69,annual_upfront,0.25,51.75,False,57.08898690092431
CUST-00364,2022-11-20,smb,11-50,Technology,Pro,79,none,0.0,79.0,False,81.20899308986861
CUST-00365,2022-03-16,startup,1-10,Other,Pro,89,none,0.0,89.0,False,87.24228524660933
CUST-00366,2022-01-10,startup,1-10,Other,Pro,99,none,0.0,99.0,False,56.68760551152238
CUST-00367,2023-04-15,startup,1-10,Other,Pro,89,early_bird,0.15,75.64999999999999,False,22.079821979239185
CUST-00368,2023-09-29,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,67.23224636694628
CUST-00369,2023-07-31,mid_market,51-200,Healthcare,Pro,69,none,0.0,69.0,False,31.521979749061856
CUST-00370,2022-04-13,startup,1-10,Other,Pro,79,none,0.0,79.0,True,77.27753206938621
CUST-00371,2022-03-17,smb,11-50,Technology,Pro,69,none,0.0,69.0,True,50.07083603867297
CUST-00372,2023-07-05,startup,1-10,Finance,Basic,24,none,0.0,24.0,False,42.888436753652535
CUST-00373,2022-08-07,mid_market,51-200,Other,Pro,69,none,0.0,69.0,False,43.43530918018278
CUST-00374,2023-06-03,startup,1-10,Finance,Pro,79,none,0.0,79.0,False,52.742786862820005
CUST-00375,2022-09-29,smb,11-50,Other,Pro,79,none,0.0,79.0,False,71.71828505653536
CUST-00376,2022-05-16,enterprise,200+,Retail,Basic,39,early_bird,0.15,33.15,False,83.90385568135784
CUST-00377,2022-12-24,smb,11-50,Retail,Basic,29,retention,0.3,20.299999999999997,False,15.948851037372672
CUST-00378,2022-03-12,startup,1-10,Other,Basic,39,none,0.0,39.0,False,81.9491321075727
CUST-00379,2022-09-08,smb,11-50,Other,Pro,99,none,0.0,99.0,False,32.15908810470371
CUST-00380,2023-01-14,smb,11-50,Technology,Pro,79,annual_upfront,0.25,59.25,False,44.97109748148288
CUST-00381,2022-10-19,mid_market,51-200,Other,Enterprise,179,seasonal,0.2,143.20000000000002,False,37.95116565351407
CUST-00382,2022-06-11,startup,1-10,Retail,Basic,24,none,0.0,24.0,True,11.653632857261728
CUST-00383,2023-03-25,smb,11-50,Retail,Pro,89,none,0.0,89.0,False,45.25363972778232
CUST-00384,2023-07-11,smb,11-50,Other,Pro,99,none,0.0,99.0,False,34.919297836553135
CUST-00385,2023-12-22,smb,11-50,Other,Pro,99,annual_upfront,0.25,74.25,False,38.36665021509118
CUST-00386,2022-11-06,mid_market,51-200,Retail,Pro,79,none,0.0,79.0,True,66.5404380847647
CUST-00387,2023-09-19,mid_market,51-200,Technology,Enterprise,199,none,0.0,199.0,False,84.03559894570077
CUST-00388,2023-11-01,startup,1-10,Other,Basic,24,early_bird,0.15,20.4,False,61.08083191991383
CUST-00389,2023-06-26,smb,11-50,Finance,Pro,79,annual_upfront,0.25,59.25,False,52.02047752293672
CUST-00390,2022-01-09,startup,1-10,Retail,Basic,34,early_bird,0.15,28.9,False,45.36037491810781
CUST-00391,2023-11-15,mid_market,51-200,Finance,Basic,39,early_bird,0.15,33.15,False,39.29961395890164
CUST-00392,2023-07-22,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,52.212302011450085
CUST-00393,2022-11-03,startup,1-10,Other,Basic,34,seasonal,0.2,27.200000000000003,False,11.332938411624477
CUST-00394,2023-11-11,startup,1-10,Retail,Basic,29,seasonal,0.2,23.200000000000003,False,68.20855602819692
CUST-00395,2022-04-17,mid_market,51-200,Healthcare,Pro,99,none,0.0,99.0,False,29.628192714828522
CUST-00396,2022-05-18,smb,11-50,Finance,Pro,89,early_bird,0.15,75.64999999999999,False,82.87766034486154
CUST-00397,2022-09-28,mid_market,51-200,Other,Enterprise,249,none,0.0,249.0,False,58.22933116494846
CUST-00398,2022-04-29,mid_market,51-200,Retail,Pro,89,annual_upfront,0.25,66.75,False,3.0721105485713056
CUST-00399,2022-04-20,smb,11-50,Technology,Pro,79,seasonal,0.2,63.2,False,42.39851402453977
CUST-00400,2023-07-21,mid_market,51-200,Retail,Pro,69,none,0.0,69.0,False,73.41336159012522
CUST-00401,2022-06-09,smb,11-50,Healthcare,Enterprise,179,seasonal,0.2,143.20000000000002,True,57.93682330811101
CUST-00402,2022-10-06,mid_market,51-200,Other,Pro,79,none,0.0,79.0,True,39.61248955711751
CUST-00403,2022-10-16,mid_market,51-200,Retail,Enterprise,249,none,0.0,249.0,False,78.49483888197719
CUST-00404,2023-09-12,mid_market,51-200,Retail,Enterprise,179,none,0.0,179.0,False,11.68974334025149
CUST-00405,2022-08-04,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,57.6659622036113
CUST-00406,2022-12-18,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,36.16262010292595
CUST-00407,2022-07-28,mid_market,51-200,Retail,Pro,99,annual_upfront,0.25,74.25,False,50.84247540212341
CUST-00408,2023-12-05,enterprise,200+,Finance,Basic,24,none,0.0,24.0,False,31.434937107146414
CUST-00409,2023-10-12,smb,11-50,Healthcare,Enterprise,249,early_bird,0.15,211.65,False,35.259429666291815
CUST-00410,2022-09-28,startup,1-10,Retail,Basic,39,annual_upfront,0.25,29.25,False,95.22663539323786
CUST-00411,2023-06-02,smb,11-50,Healthcare,Basic,34,none,0.0,34.0,False,67.66892176717096
CUST-00412,2023-05-16,startup,1-10,Technology,Enterprise,229,none,0.0,229.0,False,38.392127341890344
CUST-00413,2022-09-15,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,54.66196759534709
CUST-00414,2022-02-22,startup,1-10,Retail,Basic,24,early_bird,0.15,20.4,False,5.41252906797539
CUST-00415,2022-04-05,smb,11-50,Retail,Pro,69,retention,0.3,48.3,True,56.08380054327324
CUST-00416,2023-10-12,startup,1-10,Retail,Pro,79,none,0.0,79.0,True,52.87927560838332
CUST-00417,2023-03-10,startup,1-10,Other,Pro,99,annual_upfront,0.25,74.25,False,45.89180717247363
CUST-00418,2022-10-11,smb,11-50,Other,Basic,29,seasonal,0.2,23.200000000000003,False,38.615901442711916
CUST-00419,2022-02-15,mid_market,51-200,Finance,Enterprise,179,annual_upfront,0.25,134.25,False,67.28894389963955
CUST-00420,2022-01-04,smb,11-50,Finance,Basic,29,early_bird,0.15,24.65,False,67.17935680602682
CUST-00421,2022-12-08,enterprise,200+,Finance,Pro,99,none,0.0,99.0,False,36.725159522540956
CUST-00422,2022-05-14,smb,11-50,Other,Pro,69,none,0.0,69.0,False,37.26491064835658
CUST-00423,2023-10-15,smb,11-50,Technology,Pro,99,seasonal,0.2,79.2,False,24.0919789168227
CUST-00424,2022-09-26,mid_market,51-200,Other,Enterprise,179,none,0.0,179.0,False,26.141544886687118
CUST-00425,2022-06-15,smb,11-50,Retail,Basic,34,early_bird,0.15,28.9,False,58.9023487203302
CUST-00426,2023-03-29,startup,1-10,Finance,Basic,29,annual_upfront,0.25,21.75,True,71.672098842168
CUST-00427,2023-07-19,startup,1-10,Finance,Enterprise,249,early_bird,0.15,211.65,False,54.120638812395605
CUST-00428,2023-12-24,smb,11-50,Technology,Pro,99,none,0.0,99.0,False,45.36565133793688
CUST-00429,2023-03-14,startup,1-10,Retail,Basic,24,none,0.0,24.0,True,7.119782502822155
CUST-00430,2023-07-29,startup,1-10,Retail,Basic,34,seasonal,0.2,27.200000000000003,False,34.7477062361511
CUST-00431,2022-01-10,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,44.00506436208755
CUST-00432,2022-04-25,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,65.34526653537746
CUST-00433,2022-03-19,startup,1-10,Other,Basic,24,none,0.0,24.0,False,7.032557657388508
CUST-00434,2023-12-09,startup,1-10,Other,Basic,29,none,0.0,29.0,False,50.033425500925176
CUST-00435,2022-06-02,startup,1-10,Finance,Pro,79,none,0.0,79.0,False,39.449154321699574
CUST-00436,2023-07-13,startup,1-10,Finance,Enterprise,199,none,0.0,199.0,False,37.10127534384961
CUST-00437,2022-02-06,startup,1-10,Finance,Enterprise,179,none,0.0,179.0,True,21.24891071962135
CUST-00438,2023-01-14,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,27.52930334730926
CUST-00439,2023-08-20,mid_market,51-200,Technology,Pro,99,annual_upfront,0.25,74.25,False,60.05879514299342
CUST-00440,2023-07-20,smb,11-50,Other,Basic,24,early_bird,0.15,20.4,True,39.561317966998125
CUST-00441,2022-06-01,smb,11-50,Healthcare,Basic,24,none,0.0,24.0,True,81.45786854544527
CUST-00442,2023-03-17,smb,11-50,Retail,Pro,99,none,0.0,99.0,False,46.39901646799996
CUST-00443,2022-05-11,enterprise,200+,Healthcare,Pro,79,retention,0.3,55.3,True,16.053850387038413
CUST-00444,2022-02-12,mid_market,51-200,Technology,Enterprise,249,none,0.0,249.0,False,59.61540171622124
CUST-00445,2022-11-12,startup,1-10,Other,Enterprise,229,seasonal,0.2,183.20000000000002,True,16.374500264168756
CUST-00446,2023-01-09,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,18.21072169520653
CUST-00447,2022-02-10,smb,11-50,Healthcare,Basic,39,none,0.0,39.0,False,57.63877949276416
CUST-00448,2023-01-02,smb,11-50,Other,Pro,89,seasonal,0.2,71.2,False,11.398662387577726
CUST-00449,2022-08-04,smb,11-50,Retail,Basic,34,none,0.0,34.0,False,39.39099840240699
CUST-00450,2023-11-30,startup,1-10,Other,Enterprise,229,none,0.0,229.0,False,10.75230105585984
CUST-00451,2022-09-13,mid_market,51-200,Other,Enterprise,249,none,0.0,249.0,False,56.82976815288841
CUST-00452,2023-11-14,startup,1-10,Finance,Pro,89,none,0.0,89.0,False,19.401282582338155
CUST-00453,2022-04-16,startup,1-10,Healthcare,Basic,39,seasonal,0.2,31.200000000000003,True,23.636296344000538
CUST-00454,2022-12-29,smb,11-50,Other,Pro,69,seasonal,0.2,55.2,False,37.540224445264194
CUST-00455,2023-07-28,smb,11-50,Technology,Basic,29,none,0.0,29.0,False,50.20466833574622
CUST-00456,2023-02-21,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,44.51386051622526
CUST-00457,2023-09-28,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,False,31.320974837768677
CUST-00458,2022-06-08,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,37.9917583509029
CUST-00459,2022-08-31,smb,11-50,Technology,Basic,34,seasonal,0.2,27.200000000000003,False,81.79435104712041
CUST-00460,2022-06-16,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,4.970297055541932
CUST-00461,2022-07-01,smb,11-50,Technology,Enterprise,199,seasonal,0.2,159.20000000000002,True,22.768366478217025
CUST-00462,2023-02-27,startup,1-10,Retail,Pro,99,none,0.0,99.0,False,73.20218315714553
CUST-00463,2022-01-26,startup,1-10,Healthcare,Enterprise,229,none,0.0,229.0,False,55.02033972258265
